SQLDATE,Actor1Name,EventCode,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,GoldsteinScale,NumMentions,SourceURL
20151203,QATAR,012,"Chennai, Tamil Nadu, India",13.0833,80.2833,-0.4,10,http://www.gulf-times.com/qatar/178/details/465162/chennaites-in-qatar-worried-about-kin-in-flood-hit-city
20151227,SUPREME COURT,114,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://www.livemint.com/Politics/HYNANrGimcyW3ilhZtSQnK/Aadhaar-comes-to-the-rescue-during-Tamil-Nadu-floods.html
20151202,PRODUCER,084,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://www.ibtimes.co.in/chennai-floods-sivakarthikeyans-rajini-murugan-release-postponed-due-heavy-rain-657649
20151207,TELUGU,071,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,10,http://www.iluvcinema.in/telugu/chennai-floods-telugu-movie-artistes-association-maa-announces-huge-amount/
20151211,COMPANY,120,"Chennai, Tamil Nadu, India",13.0833,80.2833,-4.0,10,http://www.thehindu.com/news/national/tamil-nadu/insurance-houses-flooded-with-calls/article7973451.ece
20151109,,092,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://reliefweb.int/report/india/act-alert-india-cyclone-floods-threaten-tamil-nadu
20151206,AUTHORITIES,025,"Chennai, Tamil Nadu, India",13.0833,80.2833,-0.3,10,http://zeenews.india.com/news/india/chennai-floods-flight-operations-resume-as-plane-to-port-blair-takes-off_1831077.html
20151209,,193,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,10,http://www.thehindu.com/news/cities/chennai/on-board-noahs-ark-animal-rescue-missions-during-the-floods/article7966158.ece
20151218,EMPLOYEE,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://profit.ndtv.com/news/market/article-take-solutions-sinks-8-over-chennai-floods-warning-1256356
20151202,ACTOR,012,"Chennai, Tamil Nadu, India",13.0833,80.2833,-0.4,10,http://economictimes.indiatimes.com/news/politics-and-nation/chennaiflood-support-pours-in-on-social-media/articleshow/50019557.cms
20151230,LAWMAKER,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://www.ndtv.com/tamil-nadu-news/chennai-floods-over-195-crore-contributed-to-chief-ministers-public-relief-fund-1260577
20160115,SRINAGAR,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,10,http://www.thehindu.com/features/lit-for-life/from-srinagar-to-chennai-flood-tales/article8112689.ece
20160115,PROFESSOR,110,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://www.thehindu.com/features/lit-for-life/from-srinagar-to-chennai-flood-tales/article8112689.ece
20151214,MEDIA,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,10,http://www.dnaindia.com/analysis/column-chennai-floods-brought-out-the-best-in-people-2155343
